Pull Request Number,Title,Author,Created At,Additions,Deletions,Commits,Merged,Weekday,Year and Month,Total Changes
1174,Remove Stack/thread dependence in movepick,vondele,2017-07-16 09:30:34+00:00,45,50,2,False,6,2017-07-01,95
1173,Remove Redundant IFs:  Bench- 6258930,VoyagerOne,2017-07-15 18:22:44+00:00,8,8,3,False,5,2017-07-01,16
1172,Simplify aspiration window: Bench - 5875983,VoyagerOne,2017-07-15 18:16:24+00:00,2,5,2,False,5,2017-07-01,7
1171,Faster travis checks,vondele,2017-07-15 08:32:56+00:00,1,1,1,False,5,2017-07-01,2
1170,Gmc pc,ghost,2017-07-15 02:52:07+00:00,95,95,2,False,5,2017-07-01,190
1169,Master,ghost,2017-07-15 01:45:43+00:00,95,95,2,False,5,2017-07-01,190
1168,Rewrite selDepth logic,mcostalba,2017-07-09 19:23:24+00:00,8,7,1,False,6,2017-07-01,15
1167,Move game_phase() to material.cpp,mcostalba,2017-07-09 10:02:12+00:00,9,20,1,True,6,2017-07-01,29
1166,Provide selective search depth info for each pv move,joergoster,2017-07-07 17:31:56+00:00,10,6,5,False,4,2017-07-01,16
1165,Moved gcc optimization flags into the optimization section.,beyondCritics,2017-07-06 23:30:04+00:00,3,2,2,False,3,2017-07-01,5
1163,Use unsigned int for nodes in Limits.,vondele,2017-07-05 13:43:07+00:00,2,2,1,False,2,2017-07-01,4
1161,Add -Wall compiler flag,mcostalba,2017-07-02 12:49:06+00:00,3,3,1,False,6,2017-07-01,6
1160,Fix some warnings with clang static analyzer,mcostalba,2017-07-02 11:43:37+00:00,9,4,1,False,6,2017-07-01,13
1159,Don't uselessy share rootDepth,mcostalba,2017-07-02 10:15:56+00:00,3,3,1,False,6,2017-07-01,6
1158,Indentation fix in index(),mcostalba,2017-07-02 09:18:29+00:00,11,10,1,False,6,2017-07-01,21
1157,Speed-up in do_null_move(),snicolet,2017-07-01 07:16:05+00:00,6,3,1,False,5,2017-07-01,9
1155,QueenMinorsImbalance,GuardianRM,2017-06-27 05:43:56+00:00,11,2,11,False,1,2017-06-01,13
1154,QueenMinorsImblance,GuardianRM,2017-06-27 03:44:11+00:00,11,2,8,False,1,2017-06-01,13
1153,QueenMinorsImblance,GuardianRM,2017-06-27 02:10:00+00:00,12,2,5,False,1,2017-06-01,14
1152,Only main thread check time,mcostalba,2017-06-26 14:38:31+00:00,27,66,1,False,0,2017-06-01,93
1151,Simplify pos_is_ok(),mcostalba,2017-06-24 10:52:04+00:00,63,70,1,False,5,2017-06-01,133
1150,dbg_print only on MainThread.,vondele,2017-06-23 16:28:50+00:00,0,1,1,False,4,2017-06-01,1
1149,Move stop to Threads.,vondele,2017-06-23 15:02:30+00:00,26,35,1,False,4,2017-06-01,61
1148,Misc Edits 2b,Rocky640,2017-06-23 04:06:14+00:00,53,52,1,False,4,2017-06-01,105
1147,ttCapture-LMR: Bench  5725676,VoyagerOne,2017-06-21 01:33:55+00:00,10,1,3,False,2,2017-06-01,11
1146,Magic::index(),mstembera,2017-06-19 17:21:11+00:00,21,22,1,False,0,2017-06-01,43
1145,Update Top CPU - Bench:  6599721,VoyagerOne,2017-06-18 19:03:39+00:00,108,90,1,False,6,2017-06-01,198
1144,Revert prefetch earlier in qsearch(),CoffeeOne,2017-06-18 11:41:45+00:00,3,3,1,False,6,2017-06-01,6
1143,Misc edits 2,Rocky640,2017-06-17 17:17:40+00:00,216,196,4,False,5,2017-06-01,412
1142,Use xor for queen attacks,niklasf,2017-06-16 11:27:30+00:00,1,1,1,False,4,2017-06-01,2
1141,Misc edits,Rocky640,2017-06-14 01:52:43+00:00,11,11,1,False,2,2017-06-01,22
1139,Prefetch earlier in qsearch(),snicolet,2017-06-13 18:42:05+00:00,4,4,2,False,1,2017-06-01,8
1138,Better naming in endgame code,mcostalba,2017-06-12 12:51:42+00:00,75,92,1,False,0,2017-06-01,167
1137,Move Depth calculation in ProbCut,SapphireBrand,2017-06-11 21:57:21+00:00,2,3,1,False,6,2017-06-01,5
1136,Calculate ProbCut depth inside loop,SapphireBrand,2017-06-08 14:05:55+00:00,2,3,1,False,3,2017-06-01,5
1135,Improve readability of evaluation functions,snicolet,2017-06-08 13:00:48+00:00,211,192,15,False,3,2017-06-01,403
1134,Call TT.new_search() earlier.,vondele,2017-06-06 07:55:03+00:00,1,1,1,False,1,2017-06-01,2
1133,Value To and From tt,mstembera,2017-06-05 20:18:03+00:00,3,5,1,False,0,2017-06-01,8
1132,Remove cap from initiative contribution,Stefano80,2017-06-04 05:12:46+00:00,2,6,3,False,6,2017-06-01,8
1130,Fix four data races.,vondele,2017-05-29 20:48:05+00:00,78,17,4,False,0,2017-05-01,95
1129,Enable thread safety checking in travis-CI,vondele,2017-05-29 20:31:13+00:00,50,11,2,False,0,2017-05-01,61
1128,Reordering magic data 2,mstembera,2017-05-29 17:53:17+00:00,38,44,1,False,0,2017-05-01,82
1127,Reordering magic data,snicolet,2017-05-29 05:23:26+00:00,39,45,1,False,0,2017-05-01,84
1126,Don't score as an immediate draw 2-fold repetitions of the root position (fixes #948),atumanian,2017-05-27 12:33:24+00:00,3,3,1,False,5,2017-05-01,6
1125,Bench: 5903207,VoyagerOne,2017-05-26 13:18:01+00:00,2,3,1,False,4,2017-05-01,5
1124,"Changed spelling back to ""Bishops"" in eval output",nmrugg,2017-05-23 07:04:03+00:00,1,1,1,False,1,2017-05-01,2
1123,Magics struct,mstembera,2017-05-21 22:11:37+00:00,39,42,1,False,6,2017-05-01,81
1122,History code rewrite,mcostalba,2017-05-21 07:57:03+00:00,80,73,1,True,6,2017-05-01,153
1121,Do check analysis later in the game,snicolet,2017-05-17 18:13:02+00:00,4,3,1,False,2,2017-05-01,7
1120,Evasion Pruning Tweak,VoyagerOne,2017-05-16 13:23:30+00:00,9,2,3,False,1,2017-05-01,11
1119,Fix bug,vondele,2017-05-16 05:36:18+00:00,3,2,2,False,1,2017-05-01,5
1118,Use a fraction of king danger in endgame score,snicolet,2017-05-16 05:10:43+00:00,1,1,1,False,1,2017-05-01,2
1117,Obsolete,snicolet,2017-05-16 04:55:49+00:00,6,3,4,False,1,2017-05-01,9
1116,Simplify history stats,vondele,2017-05-15 10:04:50+00:00,25,32,1,False,0,2017-05-01,57
1115,Limit king ring to eight squares,snicolet,2017-05-15 05:46:10+00:00,5,2,2,False,0,2017-05-01,7
1114,Fishtest Tuning Framework,ghost,2017-05-13 10:08:41+00:00,382,1,1,False,5,2017-05-01,383
1113,use int16_t for histories,vondele,2017-05-11 19:50:49+00:00,3,3,1,False,3,2017-05-01,6
1112,Remove int to int conversion;  unused include.,vondele,2017-05-09 19:09:16+00:00,6,7,1,False,1,2017-05-01,13
1111,Default argument for see_ge(),mcostalba,2017-05-09 12:07:43+00:00,21,19,1,False,1,2017-05-01,40
1110,Pawn logic,mstembera,2017-05-08 21:06:12+00:00,6,2,1,False,0,2017-05-01,8
1108,Makefile ARM bugfix,jromang,2017-05-07 20:47:30+00:00,0,10,1,False,6,2017-05-01,10
1107,Avoid comma operator,vondele,2017-05-07 16:02:40+00:00,13,5,1,False,6,2017-05-01,18
1106,Move Pieces[] out of global visibility,mcostalba,2017-05-07 12:22:31+00:00,12,9,1,False,6,2017-05-01,21
1105,King safety and rook mobility parameters tweak,IIvec,2017-05-06 19:47:15+00:00,11,11,10,False,5,2017-05-01,22
1104,Fix issue #1101,vondele,2017-05-06 11:19:10+00:00,14,10,1,False,5,2017-05-01,24
1103,Update types.h,ghost,2017-05-06 01:20:35+00:00,5,6,1,False,5,2017-05-01,11
1102,Do not store thisThread in pos.,vondele,2017-05-05 16:50:35+00:00,30,31,3,False,4,2017-05-01,61
1099,Simple Protector,FauziAkram,2017-05-04 10:49:51+00:00,7,14,7,False,3,2017-05-01,21
1098,Simplify singular extension,pb00068,2017-05-03 07:28:06+00:00,8,10,1,False,2,2017-05-01,18
1097,Simplification of checkmate detection in quiescence search.,pb00068,2017-05-03 06:53:11+00:00,2,6,1,False,2,2017-05-01,8
1096,Remove excluded move from TT position key formula.,marotear,2017-05-02 04:12:11+00:00,3,3,1,False,1,2017-05-01,6
1094,Update types.h,ghost,2017-04-30 13:23:46+00:00,5,6,1,False,6,2017-04-01,11
1093,Value to TT,VoyagerOne,2017-04-30 02:32:41+00:00,1,1,1,False,6,2017-04-01,2
1092,Bonus for possible pawn sacrifice which creates an advanced passed pawn,locutus2,2017-04-29 20:55:12+00:00,10,3,11,False,5,2017-04-01,13
1091,Clean partial_insertion_sort(),mstembera,2017-04-29 00:56:39+00:00,4,6,1,False,5,2017-04-01,10
1090,gcc 7 port,vondele,2017-04-28 15:35:36+00:00,11,0,1,False,4,2017-04-01,11
1089,InCheckPruning - Bench:  6084561,VoyagerOne,2017-04-28 14:06:08+00:00,2,1,3,False,4,2017-04-01,3
1088,Remove OldAlpha- Bench: 5967663,VoyagerOne,2017-04-28 13:59:13+00:00,2,3,1,False,4,2017-04-01,5
1087,Remove cap in kingDanger initialization,Rocky640,2017-04-27 13:53:30+00:00,1,1,1,False,3,2017-04-01,2
1086,Retire the misdesigned StepAttacks[] array.,mcostalba,2017-04-26 09:08:08+00:00,37,32,1,False,2,2017-04-01,69
1085,Copy killers in the movepicker.,vondele,2017-04-26 05:14:56+00:00,9,6,1,False,2,2017-04-01,15
1084,Noha,ghost,2017-04-23 15:01:52+00:00,11,5,2,False,6,2017-04-01,16
1083,Avoid misuse of StepAttacksBB for pawns,snicolet,2017-04-23 07:36:07+00:00,3,2,1,False,6,2017-04-01,5
1082,Reduce depth of search for moves that return a piece to the square it�,SapphireBrand,2017-04-23 02:37:00+00:00,9,1,1,False,6,2017-04-01,10
1081,zero unused constant.,vondele,2017-04-22 18:25:46+00:00,2,1,1,False,5,2017-04-01,3
1080,Assorted code style issues,mcostalba,2017-04-22 07:59:30+00:00,42,43,1,False,5,2017-04-01,85
1079,Sort moves partially: linear depth dependence.,vondele,2017-04-22 06:21:45+00:00,1,2,1,False,5,2017-04-01,3
1078,King safety parameters,IIvec,2017-04-22 06:14:18+00:00,10,10,4,False,5,2017-04-01,20
1076,Use one single block for all killer moves (inclusive countermove),pb00068,2017-04-20 10:21:45+00:00,19,29,1,False,3,2017-04-01,48
1075,Use one single block for both killer moves,pb00068,2017-04-20 08:48:30+00:00,10,15,3,False,3,2017-04-01,25
1074,Fix issue #502,joergoster,2017-04-19 10:03:06+00:00,6,2,9,False,2,2017-04-01,8
1073,Partition,VoyagerOne,2017-04-18 15:32:08+00:00,31,3,3,False,1,2017-04-01,34
1072,Update Readme.md,Stefano80,2017-04-17 16:58:15+00:00,1,1,1,False,0,2017-04-01,2
1071,Prefer std:find over a hand-coded loop,vondele,2017-04-16 09:16:04+00:00,3,2,1,False,6,2017-04-01,5
1070,Use int instead of Value for history related stats.,vondele,2017-04-15 19:27:38+00:00,23,23,2,False,5,2017-04-01,46
1069,Update types.h,ghost,2017-04-15 11:34:40+00:00,4,4,1,False,5,2017-04-01,8
1068,Update types.h,ghost,2017-04-15 08:29:23+00:00,2,2,1,False,5,2017-04-01,4
1067,Update types.h,ghost,2017-04-15 08:17:27+00:00,3,3,1,False,5,2017-04-01,6
1066,simplify logic for history based pruning,vondele,2017-04-14 18:20:06+00:00,8,7,3,False,4,2017-04-01,15
1065,Fix issue #1058,vondele,2017-04-13 18:18:28+00:00,17,18,4,False,3,2017-04-01,35
1064,Move-Count Formula Tweak,VoyagerOne,2017-04-13 15:31:54+00:00,2,2,2,False,3,2017-04-01,4
1063,Remove cap from space score contribution.,Stefano80,2017-04-12 15:59:04+00:00,1,2,1,False,2,2017-04-01,3
1062,Doubled and supported pawns,snicolet,2017-04-11 17:51:50+00:00,3,3,1,False,1,2017-04-01,6
1061,mr.one,ghost,2017-04-10 03:42:58+00:00,5,5,2,False,0,2017-04-01,10
1060,Update types.h,ghost,2017-04-09 23:39:44+00:00,2,2,1,False,6,2017-04-01,4
1059,Simplification in king danger scoring,Stefano80,2017-04-09 12:23:31+00:00,1,1,1,False,6,2017-04-01,2
1054,Refactor evaluate initialization to be simpler and more consistent.,Stefano80,2017-04-01 18:37:12+00:00,6,6,1,False,5,2017-04-01,12
1053,Standardize stat penalty,VoyagerOne,2017-04-01 15:57:51+00:00,3,3,2,False,5,2017-04-01,6
1052,Do not probe TT for excluded move.,VoyagerOne,2017-04-01 15:34:03+00:00,23,12,3,False,5,2017-04-01,35
1051,Fix issue #760,joergoster,2017-04-01 15:10:41+00:00,1,0,19,False,5,2017-04-01,1
1050,Make HistoryStats work the same as other stats,mstembera,2017-03-31 20:17:30+00:00,26,37,1,False,4,2017-03-01,63
1049,Use a single struct for Stats and HistoryStats.,vondele,2017-03-31 13:02:00+00:00,56,64,1,False,4,2017-03-01,120
1048,Don't update TT at excluded move ply,VoyagerOne,2017-03-26 15:23:45+00:00,5,4,2,False,6,2017-03-01,9
1047,Simplify ThreatBySafePawn scoring.,joergoster,2017-03-25 09:19:37+00:00,15,21,1,False,5,2017-03-01,36
1046,Removing f2_ok,loco-loco,2017-03-24 14:45:04+00:00,1,2,1,False,4,2017-03-01,3
1045,increase maximum number of threads.,vondele,2017-03-23 14:27:09+00:00,1,1,1,False,3,2017-03-01,2
1044,saturate depth in stat_bonus.,vondele,2017-03-23 14:16:05+00:00,2,2,1,False,3,2017-03-01,4
1043,Extension Tweak,VoyagerOne,2017-03-23 14:00:56+00:00,5,7,2,False,3,2017-03-01,12
1041,Use explicit logic for skipQuiets,pb00068,2017-03-22 11:19:43+00:00,6,4,1,False,2,2017-03-01,10
1040,Cctest bf,ghost,2017-03-21 13:36:42+00:00,84,98,67,False,1,2017-03-01,182
1039,Add maximum index assertion for pawns count imbalance table,ddugovic,2017-03-21 07:37:11+00:00,5,1,1,False,1,2017-03-01,6
1038,Introduce assert.,vondele,2017-03-19 18:44:17+00:00,14,2,2,False,6,2017-03-01,16
1037,Stat revert,VoyagerOne,2017-03-19 15:47:57+00:00,10,3,3,False,6,2017-03-01,13
1036,Skip quiet clean - Bench: 5900851,VoyagerOne,2017-03-18 20:20:35+00:00,13,6,5,False,5,2017-03-01,19
1035,move syzygy/tbprobe.* into main src dir,vondele,2017-03-18 10:34:42+00:00,18,18,2,False,5,2017-03-01,36
1034,Move condition to bonus calculation.,vondele,2017-03-17 06:25:46+00:00,1,7,2,False,4,2017-03-01,8
1030,Pawns count imbalance table,joergoster,2017-03-12 12:07:16+00:00,7,2,6,False,6,2017-03-01,9
1029,Assorted code style fixes,mcostalba,2017-03-12 09:25:52+00:00,37,34,1,False,6,2017-03-01,71
1028,Avoid a call to update_cm_stats(),snicolet,2017-03-09 23:05:00+00:00,3,2,1,False,3,2017-03-01,5
1027,Skip quiets - Bench: 5900851,VoyagerOne,2017-03-08 23:18:37+00:00,18,8,5,False,2,2017-03-01,26
1026,Prefetch2,mstembera,2017-03-06 21:42:46+00:00,8,1,1,False,0,2017-03-01,9
1025,Helper functions to count material for both sides,snicolet,2017-03-06 09:19:12+00:00,17,7,1,False,0,2017-03-01,24
1024,Consolidate all history updates into one place.,vondele,2017-03-04 08:01:49+00:00,58,69,1,False,5,2017-03-01,127
1023,Bench:  5803228,VoyagerOne,2017-03-02 02:20:46+00:00,1,1,2,False,3,2017-03-01,2
1022,prefetch2,mstembera,2017-02-28 21:54:27+00:00,10,2,5,False,1,2017-02-01,12
1021,always have counterMoves associated,vondele,2017-02-28 11:47:17+00:00,26,29,3,False,1,2017-02-01,55
1020,Further simplify skipping of plies with threads,pb00068,2017-02-27 13:07:51+00:00,7,15,1,False,0,2017-02-01,22
1019,optimize common case of all associated pointers.,vondele,2017-02-26 14:52:14+00:00,21,8,1,False,6,2017-02-01,29
1018,Speed-up some arrays reading,snicolet,2017-02-26 09:48:47+00:00,9,10,2,False,6,2017-02-01,19
1017,----------------,snicolet,2017-02-26 09:40:34+00:00,18,17,1,False,6,2017-02-01,35
1016,"Change definition of ""weak"" in threats calculation",snicolet,2017-02-25 23:01:36+00:00,15,10,1,False,5,2017-02-01,25
1015,Remove !inCheck condition in futility pruning,ElbertoOne,2017-02-24 10:41:14+00:00,0,1,1,False,4,2017-02-01,1
1013,Reorder members of Material::Entry,mstembera,2017-02-22 19:08:45+00:00,2,2,1,False,2,2017-02-01,4
1012,Protecting_pieces,GuardianRM,2017-02-21 15:22:45+00:00,13,0,2,False,1,2017-02-01,13
1011,KDProtection,GuardianRM,2017-02-21 14:16:58+00:00,26,3,3,False,1,2017-02-01,29
1010,KDProtection,GuardianRM,2017-02-21 12:52:01+00:00,26,3,3,False,1,2017-02-01,29
1009,Keep pawns on both flanks,snicolet,2017-02-19 09:48:14+00:00,7,5,1,False,6,2017-02-01,12
1008,Fauzi Tuning,FauziAkram,2017-02-17 11:49:20+00:00,47,47,7,False,4,2017-02-01,94
1007,Use history stats also for captures and promotions,Stefano80,2017-02-15 18:26:50+00:00,28,30,1,False,2,2017-02-01,58
1006,Keep pawns on both flanks (obsolete),snicolet,2017-02-13 22:43:37+00:00,6,3,1,False,0,2017-02-01,9
1005,Retire looseenemies bonus,torfranz,2017-02-13 07:15:20+00:00,0,6,4,False,0,2017-02-01,6
1004,Simplify and extend skipping of plies with threads,vondele,2017-02-12 21:52:46+00:00,14,35,1,False,6,2017-02-01,49
1003,Null_Value var as local- bench:  6072262,VoyagerOne,2017-02-12 21:37:46+00:00,2,2,1,False,6,2017-02-01,4
1002,Razor Simplification (6119788),VoyagerOne,2017-02-12 18:10:11+00:00,1,2,2,False,6,2017-02-01,3
1001,skipEarlyPruning based simplification,loco-loco,2017-02-12 04:36:50+00:00,3,5,1,False,6,2017-02-01,8
999,Fix makefile: 32 bit builds without optimization.,vondele,2017-02-09 19:17:29+00:00,4,0,1,False,3,2017-02-01,4
998,Bench 6072262,torfranz,2017-02-08 07:50:03+00:00,0,4,2,False,2,2017-02-01,4
997,Bench: 6072262,torfranz,2017-02-08 07:33:30+00:00,0,4,1,False,2,2017-02-01,4
996,retire small bonus in passed pawn evaluation,torfranz,2017-02-08 07:08:29+00:00,0,4,1,False,2,2017-02-01,4
995,Update search.cpp,GuardianRM,2017-02-06 16:45:35+00:00,1,1,1,False,0,2017-02-01,2
994,conflict,MichaelB7,2017-02-06 04:43:55+00:00,502,156,23,False,0,2017-02-01,658
993,Corchess,ChessMan3,2017-02-05 22:24:43+00:00,11,18,28,False,6,2017-02-01,29
992,Simplify scale factor computation,Stefano80,2017-02-04 16:10:35+00:00,4,6,1,False,5,2017-02-01,10
991,Bench 6459194,VoyagerOne,2017-02-03 15:08:00+00:00,0,5,1,False,4,2017-02-01,5
990,Queen Mob Simplify (6459194),VoyagerOne,2017-02-02 21:43:02+00:00,0,5,1,False,3,2017-02-01,5
989,Replace explicit sum by game phase.,Stefano80,2017-02-01 19:15:49+00:00,2,2,1,False,2,2017-02-01,4
988,Simplify away QueenContactChecks,snicolet,2017-01-30 21:34:29+00:00,2,9,1,False,0,2017-01-01,11
987,"Add ""how to contribute"" section to Readme to help contributors unders�",dsjoerg,2017-01-30 16:09:15+00:00,18,0,2,False,0,2017-01-01,18
986,update_check_info when do_null_move,Quocvuong82,2017-01-29 04:04:47+00:00,17,6,2,False,6,2017-01-01,23
985,Add JNI,ngocdaothanh,2017-01-28 23:04:45+00:00,1359,11,1,False,5,2017-01-01,1370
984,Update position.h,Quocvuong82,2017-01-28 17:56:12+00:00,4,3,1,False,5,2017-01-01,7
983,Update position.cpp,Quocvuong82,2017-01-28 17:54:38+00:00,10,8,1,False,5,2017-01-01,18
982,Fix generate<QUIET_CHECKS>,Quocvuong82,2017-01-28 17:49:43+00:00,1,1,1,False,5,2017-01-01,2
981,Add msg after PV printout if there are fewer Pvs than requested,isaacl,2017-01-28 16:55:01+00:00,6,1,1,False,5,2017-01-01,7
980,Bench 5941174,VoyagerOne,2017-01-28 16:05:12+00:00,1,1,1,True,5,2017-01-01,2
979,Update search.cpp,VoyagerOne,2017-01-25 14:34:40+00:00,17,7,4,False,2,2017-01-01,24
978,Candidate passed pawns,locutus2,2017-01-22 14:40:28+00:00,15,6,8,False,6,2017-01-01,21
977,Outpost array simplification,Rocky640,2017-01-20 16:30:57+00:00,8,14,1,False,4,2017-01-01,22
976,Simple lazy,Rocky640,2017-01-18 19:06:02+00:00,5,0,2,False,2,2017-01-01,5
975,Simplify away pinnedPieces bitboard in EvalInfo,pb00068,2017-01-18 09:26:50+00:00,2,5,1,True,2,2017-01-01,7
974,Eval init ,Rocky640,2017-01-18 02:45:33+00:00,50,52,1,False,2,2017-01-01,102
973,Update some comments,snicolet,2017-01-17 00:25:04+00:00,9,7,2,True,1,2017-01-01,16
972,Using std,vondele,2017-01-14 14:56:03+00:00,171,248,6,False,5,2017-01-01,419
971,header cleanup.,vondele,2017-01-13 19:51:15+00:00,4,71,3,False,4,2017-01-01,75
970,Removing CM parameter from the Stats struct.,loco-loco,2017-01-12 05:29:07+00:00,3,3,1,True,3,2017-01-01,6
969,Check for overflow in Score * int multiplication,snicolet,2017-01-11 14:44:25+00:00,14,3,1,True,2,2017-01-01,17
968,Travis: fix bench fetch in case of PR,mcostalba,2017-01-11 07:27:07+00:00,1,1,1,True,2,2017-01-01,2
967,Check for overflow in Score * int multiplication (obsolete),snicolet,2017-01-10 21:49:07+00:00,14,3,1,False,1,2017-01-01,17
966,Introduce lazy evaluation,Stefano80,2017-01-10 18:09:33+00:00,22,0,1,False,1,2017-01-01,22
965,adjust copyright headers to 2017.,vondele,2017-01-10 17:37:57+00:00,37,37,1,True,1,2017-01-01,74
964,StormDanger CleanUp,Rocky640,2017-01-10 15:16:27+00:00,18,16,1,True,1,2017-01-01,34
963,Rename FromTo -> History,lucasart,2017-01-09 23:38:51+00:00,41,39,1,True,0,2017-01-01,80
962,Integrate syzygy in automated testing.,vondele,2017-01-09 18:10:09+00:00,25,5,2,False,0,2017-01-01,30
961,Fix previous patch for OS X,mcostalba,2017-01-09 13:47:28+00:00,2,1,1,True,0,2017-01-01,3
960,Store bench as a file.,vondele,2017-01-09 13:12:09+00:00,8,8,3,False,0,2017-01-01,16
959,Remove HistoryStats,lucasart,2017-01-09 11:00:44+00:00,14,25,1,False,0,2017-01-01,39
958,Simplified select best thread,ElbertoOne,2017-01-09 06:13:48+00:00,1,2,1,True,0,2017-01-01,3
957,New shell scripts for testing;  used for travis CI,vondele,2017-01-08 12:49:21+00:00,227,17,2,True,6,2017-01-01,244
956,Stop point Score,mojinumber1,2017-01-06 15:47:49+00:00,6,0,1,False,4,2017-01-01,6
955,initialize previousScore in constructor.,vondele,2017-01-06 15:20:41+00:00,1,0,1,False,4,2017-01-01,1
954,Fishtest Tuning Framework,mojinumber1,2017-01-06 02:53:49+00:00,322,0,1,False,4,2017-01-01,322
953,Zero init fromToStats in constructor.,vondele,2017-01-05 20:25:56+00:00,1,0,1,True,3,2017-01-01,1
952,Rejoin lines that belong to HalfDensity map.,pb00068,2017-01-04 11:25:31+00:00,2,2,1,True,2,2017-01-01,4
951,Countermoves initialisation,Rocky640,2017-01-03 22:23:18+00:00,1,1,1,False,1,2017-01-01,2
950,Simplify unstoppable,snicolet,2017-01-01 20:16:58+00:00,2,2,1,True,6,2017-01-01,4
949,Use consistent variable names for counterMoveStats,vondele,2017-01-01 15:59:20+00:00,7,7,1,True,6,2017-01-01,14
