Author,Committer,Date,Message,Check Runs,Weekday,Year and Month
glinscott,mcostalba,2013-03-11 21:23:19+00:00,Check for easy move just once  Here the rational seems to be that if after one try easy move detection fails then the easy move is not so easy :-)  After 15563 games at 60+0.05 ELO: 3.04 +-5.5 (95%) LOS: 97.0% Total: 15563 W: 2664 L: 2528 D: 10371  No functional change.,True,0,2013-03-01
glinscott,mcostalba,2013-03-11 18:07:55+00:00,Be more aggressive on trying to finish iterations  Increase MaxRatio to use more time when in trouble.  After 16000 games at 60+0.05 ELO: 4.89 +-5.4 (95%) LOS: 99.9% Total: 16000 W: 2700 L: 2475 D: 10825  No functional change.,True,0,2013-03-01
mcostalba,mcostalba,2013-03-04 08:41:56+00:00,Increase see prune depth  This seems good at short TC controls.  After 10000 games at 20+0.05 ELO: 9.56 +-6.8 (95%) LOS: 100.0% Total: 10000 W: 1949 L: 1674 D: 6377  Testing at long TC and regression testing is still ongoing. So this is a bit speculative commit and could be reverted in the future.  Also re-testing at long TC the SEE pruning in PV nodes seems less effective (perhaps even a regression; but still ongoing) so disabled for now.  bench: 4968764,True,0,2013-03-01
mcostalba,mcostalba,2013-03-04 08:29:46+00:00,"Revert ""Store moves sent with ""position"" UCI command""  This reverts commit 0d68b523a390e2f5c37f211316869d798e852289.  After easy move semplification this machinery is not needed anymore (because of we don't need to know if a root move is a recapture)  No functional change.",True,0,2013-03-01
mcostalba,mcostalba,2013-03-04 08:27:00+00:00,"Simplify ""easy move"" detection  Detect a move as easy only if it is the only one ;-) or if is much better than remaining ones after we have spent 20% of search time.  Tests are ongoing; but it seems this semplification stands. Anyhow it is experimental for now and could be reverted/improved with further work Gary is testing right now.  No functional change.",True,0,2013-03-01
mcostalba,mcostalba,2013-03-04 08:07:48+00:00,"Avoid locking/unlocking in a tight loop  After previous patch if split point master is waiting for job and ""Use Sleeping Threads"" is false (our condition for official releases) then it will lock/unlock splitPoint mutex in a super tight loop badly affecting performance.  Rewrite the code to lock only when we are about to finish. Note that race condition on slavesMask is anyhow fixed.  No functional change.",True,0,2013-03-01
jundery,mcostalba,2013-03-04 07:52:24+00:00,Fix race condition where idle_loop() gets called from Split()  SplitPoint member slavesMask wasn't read under lock  No functional change.,True,0,2013-03-01
jhellis3,mcostalba,2013-03-04 07:30:55+00:00,"Stop search if only 1 legal move  There is no point searching a move that is forced. It wastes time while allowing computer opponents to fill hash with 100% accuracy.  [edit: Condition moved together with ""easy move"" ones]  Bench identical: 4922272",True,0,2013-03-01
mcostalba,mcostalba,2013-03-02 12:20:40+00:00,Fix easy re-capture case  We detect an easy move as a recapture with an high margin on the second best move.  Unfortunatly the recapture detection is broken becuase we identify as a recapture any move that follows an opponent's previous capture !  This patch fix the logic to correctly detect a real re-capture.  No functional change.,True,5,2013-03-01
mcostalba,mcostalba,2013-03-02 12:08:50+00:00,"Store moves sent with ""position"" UCI command  Store all the game moves until current position.  This will be used by next patch.  No functional change.",True,5,2013-03-01
mcostalba,mcostalba,2013-03-01 08:44:19+00:00,Rename sp to splitPoint  Still keep 'sp' name when used as local variable with limited scope.  From Jundery.  No functional change.,True,4,2013-03-01
jundery,mcostalba,2013-03-01 07:05:47+00:00,Remove strange use of the ternary operator  Note that we read shared data without lock protection; so code is theoretically prone to torn reads. But; first splitPoint pointer never changes; and alpha is of integer type so it is read in a single DWORD access.  No functional change.,True,4,2013-03-01
jundery,mcostalba,2013-03-01 06:57:18+00:00,Split() clean up locking  Only unlock and relock when idle_loop() is actually called  No functional change,True,4,2013-03-01
mcostalba,mcostalba,2013-02-27 07:14:00+00:00,"Merge Lucas's ""SEE pruning at PV nodes""  bench: 4922272",True,2,2013-02-01
mcostalba,mcostalba,2013-02-27 07:07:26+00:00,Remove pruning condition on alpha  Further simplifying on Lucas's idea; seems reliable in tests:  ELO: 2.15 +-7 (95%) LOS: 84.9% Total: 9999 W: 1831 L: 1769 D: 6399,True,2,2013-02-01
lucasart,mcostalba,2013-02-27 07:04:32+00:00,Prune negative SEE moves also in PV nodes  This patch is actually the sum of two contributions that have been tested independently:  1) Pruning of negative SEE moves in PV  After 10000 games at 20+0.05 ELO: 5.18 +-7 (95%) LOS: 99.2% Total: 10000 W: 1952 L: 1803 D: 6245  2) Remove of bestValue > VALUE_MATED_IN_MAX_PLY condition  After 23000 games at 20+0.05 ELO: 1.63 +-4 (95%) LOS: 88.1% Total: 23000 W: 4232 L: 4124 D: 14644  The whole patch as been re-tested at long TC with positive results:  After 10000 games at 60+0.05 ELO: 4.31 +-7 (95%) LOS: 98.3% Total: 10000 W: 1765 L: 1641 D: 6594,True,2,2013-02-01
mcostalba,mcostalba,2013-02-23 18:27:32+00:00,Avoid a tricky line in shelter_storm()  kf = (kf == FILE_A) ? kf++ : ....  is tricky becuase kf is updated twice and it happens to do the right thing just by accident.  Rewrite in a better way.  Spotted by pdimov  No functional change.,True,5,2013-02-01
mcostalba,mcostalba,2013-02-23 16:05:28+00:00,Convert Readme to markdown format  Looks better on GitHub; that supports this format.  No functional change.,True,5,2013-02-01
mcostalba,mcostalba,2013-02-21 06:19:48+00:00,Use DD-MM-YY as date format  In engine name and version number.  No functional change.,True,3,2013-02-01
mcostalba,mcostalba,2013-02-21 04:51:04+00:00,Statically link std libraries under mingw  Allows for easier redistribution.  No functional change.,True,3,2013-02-01
mcostalba,mcostalba,2013-02-20 11:39:09+00:00,"Merge Gary's bishop_pin patch  Give a bonus if a bishop can pin a piece or can give a discovered check through an x-ray attack.  Seems good after 24000 games at 15""+0.05 (single thread):  ELO: 12.30 +- 99%: 5.79 95%: 4.40 LOS: 100.00% Total: 24000 W: 4931 L: 4082 D: 14987  bench: 4917064",True,2,2013-02-01
jundery,mcostalba,2013-02-19 19:06:01+00:00,Print leading zeroes in hash keys  And convert to uppercase. Reset the stream to dec too.  [Edit: Also fixed the hash key in Position::pretty()],True,1,2013-02-01
glinscott,glinscott,2013-02-19 15:31:52+00:00,Merge branch 'master' into bishop_pin_clop,True,1,2013-02-01
glinscott,glinscott,2013-02-19 15:31:50+00:00,Bring back original bonus,True,1,2013-02-01
mcostalba,mcostalba,2013-02-19 06:54:14+00:00,Update copyright year  No functional change.,True,1,2013-02-01
glinscott,glinscott,2013-02-17 03:36:58+00:00,Back to CLOP average values,True,6,2013-02-01
mcostalba,mcostalba,2013-02-16 11:44:17+00:00,Account for gamePly after each move  Rename startPosPly to gamePly and increment/decrement the variable after each do/undo move. This adds a little overhead in do_move() but we will need to have the game ply during the search for the next patches now under test.  Currently we don't increment gamePly in do_null_move() becuase it is not needed at the moment. Could change in the future.  As a nice side effect we can now remove an hack in startpos_ply_counter().  No functional change.,True,5,2013-02-01
mcostalba,mcostalba,2013-02-15 15:25:33+00:00,"Merge Gary's king safety tweak  Still well within error bars; so probably not a big improvement; but may be worthwhile. I will let the test keep running. The idea for the tweak came from the TCEC game against Houdini. Stockfish saw it as a draw; well past when it should have seen problems. King safety was off; since it was QN and pawns only; but in fact the king was quite vulnerable.  After 8000 games at 60/1 (Gary's test)  ELO: -0.43 +- 99%: 10.02 95%: 7.62 Wins: 1235 Losses: 1245 Draws: 5520 Total: 8000  PGN of game against houdini. Moves 55-59 it was seeing a draw; and Houdini was seeing a good sized advantage for black. With the change; Stockfish now recognizes that moving the king there is a bad idea.  [Event ""nTCEC - Stage 1 - Season 1""] [Site ""http://www.tcec-chess.net""] [Date ""2013.02.07""] [Round ""4.2""] [White ""Stockfish 2.31""] [Black ""Houdini 3.0""] [Result ""0-1""] [Variant ""normal""]  1. Nf3 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3 6. Qxc3 b6 7. b4 a5 8. Bb2 axb4 9. axb4 Rxa1+ 10. Bxa1 Na6 11. e3 Qe7 12. b5 Nc5 13. Qc2 Bb7 14. Be2 d6 15. O-O Ra8 16. Bb2 h6 17. Ra1 Rxa1+ 18. Bxa1 e5 19. Qa2 Be4 20. Ne1 Bg6 21. Bb2 Kh7 22. f3 Nfd7 23. Bc3 h5 24. Qa1 h4 25. Kf1 Qf6 26. Qa7 Qd8 27. Qa2 e4 28. Qa1 h3 29. g3 exf3 30. Nxf3 Bf5 31. Bd4 g6 32. Kf2 Kg8 33. Qa3 Bg4 34. d3 Qc8 35. Bxc5 bxc5 36. Ke1 Qb7 37. e4 Bxf3 38. Bxf3 Ne5 39. Be2 Qc8 40. Qa6 Qd8 41. Qa5 Kh7 42. Kd1 Kg7 43. Qa7 Kg8 44. Qa5 Kh7 45. Qa7 Kg7 46. Qa5 Qb8 47. Kd2 Kh7 48. Kc2 Kg8 49. Qa6 Qd8 50. Qa5 Qf6 51. Qe1 Kg7 52. Qf1 Qe6 53. Qe1 Qd7 54. Qc1 Qe8 55. Kc3 Qa8 56. Kb3 Kh7 57. Qa3 Qd8 58. Qc1 c6 59. Qc3 Qb6 60. Ka4 Qb7 61. Qd2 Nd7 62. Qc3 Qa7+ 63. Kb3 Kg8 64. Bg4 cxb5 65. cxb5 Nb6 66. Bxh3 Qa4+ 67. Kb2 Qd1 68. Ka3 Qe2 69. Kb3 Qh5 70. Bg2 Qxh2 71. Qf6 Qxg3 72. Bf1 Qe3 73. Kc2 Na4 74. b6 Nxb6 75. Qd8+ Kg7 76. Qxb6 Qf2+ 77. Kc3 Qxf1 78. Qxd6 Qf6+ 79. Qxf6+ Kxf6 80. Kc4 g5 81. Kxc5 Ke5 82. d4+ Kxe4 83. d5 g4 84. d6 g3 85. d7 g2 86. d8=Q g1=Q+ 87. Kb5 Qb1+ 88. Ka4 Qa2+ 89. Kb4 f5 90. Qe8+ Kf4 91. Qg6 Qd5 92. Qg1 Qe4+ 93. Ka5 Qe2 94. Qg8 Kf3 95. Qd5+ Qe4 96. Qd1+ Kg2 97. Qd2+ Kf1 98. Qh2 f4 99. Qh3+ Ke2 100. Qg4+ Kd2 101. Qg5 Kc2 102. Qh4 0-1  bench: 5518286",True,4,2013-02-01
mcostalba,mcostalba,2013-02-15 10:58:33+00:00,Further speed up bitbase generation  Another trick; along the same lines of previous patch. This time we first check positions with white side to move that; becuase we start with pawn on rank 7; are easily classified as wins; then black ones.  Number of cycles reduced to 15 !  Becuase now it is faster we can remove a lot of code to detect theoretical draws. We will calculate them anyhow; although a bit slower; but the speed up trick more than compensates it.  Verified that generated bitbases match original ones.  No functional change.,True,4,2013-02-01
glinscott,glinscott,2013-02-15 01:29:24+00:00,Add new clop tuned value,True,4,2013-02-01
glinscott,glinscott,2013-02-14 02:41:15+00:00,Merge branch 'master' into bishop_pin_clop,True,3,2013-02-01
glinscott,glinscott,2013-02-14 02:40:38+00:00,"Revert ""Use CLOP mean value instead of max""  This reverts commit d0c2faa5fd9ad05f865d2a69b59efab43b2be421.",True,3,2013-02-01
mcostalba,mcostalba,2013-02-13 19:13:56+00:00,Speedup KPK bitbase of 25%  Change the way the index is coded so that now looping from 0 to IndexMax generates the pawns from RANK_7 down to RANK2.  Becuase positions with pawns at RANK_7 are easily classified as wins/draws; this small trick allows to reduce the number of needed iterations from 30 down to 26!  No functional change.  Signed-off-by: Marco Costalba <mcostalba@gmail.com>,True,2,2013-02-01
mcostalba,mcostalba,2013-02-13 19:13:44+00:00,Simplify bitbase.cpp  Use a std::vector to store positions and rearrange KPKPosition.  No functional change.  Signed-off-by: Marco Costalba <mcostalba@gmail.com>,True,2,2013-02-01
glinscott,glinscott,2013-02-13 17:21:16+00:00,Use CLOP mean value instead of max,True,2,2013-02-01
glinscott,glinscott,2013-02-13 17:19:54+00:00,Merge branch 'simplify_eval' into bishop_pin_clop,True,2,2013-02-01
glinscott,glinscott,2013-02-13 05:12:02+00:00,CLOP tuned,True,2,2013-02-01
glinscott,glinscott,2013-02-12 05:10:21+00:00,Add clop parameters,True,1,2013-02-01
glinscott,glinscott,2013-02-11 15:26:25+00:00,Merge branch 'master' into simplify_eval,True,0,2013-02-01
glinscott,glinscott,2013-02-11 15:26:18+00:00,Bishop pins only,True,0,2013-02-01
mcostalba,mcostalba,2013-02-10 23:09:21+00:00,Rename and de-templetize sort()  Rename to insertion_sort so to avoid confusion with std::sort; also move it to movepicker.cpp and use the bit slower std::stable_sort in search.cpp where it is used in not performance critical paths.  No functional change.,True,6,2013-02-01
mcostalba,mcostalba,2013-02-09 15:37:20+00:00,Further simplify first_entry()  We can encode the ClusterSize directly in the hashMask; this allows to skip the left shift.  There is no real change; but bench number is now different because instead of using the lowest order bits of the key to index the start of the cluster; now we don't use the last two lsb bits that are always set to zero (cluster size is 4). So for instance; if 10 bits are used to index the cluster; instead of bits [9..0] now we use bits [11..2]. This changes the positions that end up in the same cluster affecting TT hits and so bench is different.  Also some renaming while there.  bench: 5383795,True,5,2013-02-01
mcostalba,mcostalba,2013-02-09 09:55:38+00:00,Microptimize first_entry() for 32bits  Do a 32bit bitwise 'and' instead of a 64bit subtract and bitwise 'and'.  This is possible because even in the biggest hash table case (8GB) the number of entries is 2^29 so storable in an unsigned int.  No functional change.,True,5,2013-02-01
mcostalba,mcostalba,2013-02-09 09:55:20+00:00,Retire TTCluster and simplify TT  Also some renaming while there.  No functional change.,True,5,2013-02-01
mcostalba,mcostalba,2013-02-09 06:43:53+00:00,Simplify move_to_san()  Nicely simplify disambiguation code.  No functional change.,True,5,2013-02-01
glinscott,glinscott,2013-02-08 13:53:13+00:00,Slight tweak to king safety.  Bench: 5534531,True,4,2013-02-01
mcostalba,mcostalba,2013-02-08 10:45:33+00:00,Retire slavesPositions  Save the current active position in each Thread instead of keeping a centralized array in struct SplitPoint.  This allow to skip a memset() call at each split.  No functional change.,True,4,2013-02-01
mcostalba,mcostalba,2013-02-08 09:07:09+00:00,Add const qualifer to go()  Obsolete renmant of when position was directly passed to the search instead of being copied for the main thread as is now.  From Jundery.  No functional change.,True,4,2013-02-01
mcostalba,mcostalba,2013-02-08 08:20:40+00:00,Workaround value-initialization in MSVC  The syntax splitPoints() should force the compiler to value-initialize the array and because there is no user defined c'tor it falls back on zero-initialization.  Unfortunatly this is broken in MSVC compilers; because value initialization for non-POD types is not supported; so left splitPoints un-initialized and add in split() initialization of slavesPositions; that is the only member not already set at split time.  This fixes an assert under MSVC when running with more than one thread.  Spotted and reported by Jundery.  No functional change.,True,4,2013-02-01
glinscott,mcostalba,2013-02-07 05:51:55+00:00,Add KBPKP endgame  It is a draw if pawns are on G or B files; weaker pawn is on rank 7 and bishop can't attack the pawn.  No functional change (because it is very rare and does not appear in bench),True,3,2013-02-01
mcostalba,mcostalba,2013-02-06 19:48:26+00:00,Change slave_available() API  To return a pointer to the available thread instead of a bool. This allows to simplify the core loop in split().  No functional change.  Signed-off-by: Marco Costalba <mcostalba@gmail.com>,True,2,2013-02-01
jundery,mcostalba,2013-02-06 07:03:37+00:00,Rename posKey stored in the transposition table  [Edit: Slightly extended by me]  No functional change.,True,2,2013-02-01
jundery,mcostalba,2013-02-06 06:49:40+00:00,Add const qualifer to check_is_dangerous  No functional change.,True,2,2013-02-01
mcostalba,mcostalba,2013-02-05 05:35:38+00:00,"Slightly change split() API  This function ""returns"" two values: bestValue and bestMove  Instead of returning one and passing as pointer the other be consistent and pass as pointers both.  No functional change.",True,1,2013-02-01
mcostalba,mcostalba,2013-02-04 21:59:20+00:00,Derive ThreadPool from std::vector  Prefer sub-classing to composition in this case.  No functional change.,True,0,2013-02-01
mcostalba,mcostalba,2013-02-04 21:17:04+00:00,Move split() under Thread  Previous renaming patch suggested this reformat: when a better naming leads to a better code!  No functional change.,True,0,2013-02-01
mcostalba,mcostalba,2013-02-04 21:00:41+00:00,Some renaming in split()  Naming suggested by jundery.  No functional change.,True,0,2013-02-01
mcostalba,mcostalba,2013-02-03 10:14:21+00:00,Be clear about not LMR the ttMove  Currently a ttMove is reduced with ss->reduction = DEPTH_ZERO; so it is actually not reduced (as it should be); but the trick works just becuase it happens that ttMove is the first to be tried and  reduction(depth; 1)  Always returns zero. So explicitly forbid reduction of ttMove in the LMR condition. This is much clear and self-documented.  No functional change.,True,6,2013-02-01
mcostalba,mcostalba,2013-02-03 09:11:12+00:00,Templetize score_xxx() functions  So to be style-wise aligned with the corresponding generate() functions.  No functional change.,True,6,2013-02-01
mcostalba,mcostalba,2013-02-03 08:23:04+00:00,Rename prevents_move() to refutes()  Better! From DiscoCheck.  No functional change.,True,6,2013-02-01
